region_id,시군구명,행정동명,기준일자,실거래가,서울평균_실거래가,실거래가_서울평균대비율,실거래가_서울평균대비금액,전세가,서울평균_전세가,전세가_서울평균대비율,전세가_서울평균대비금액,거래량,거래량_해석주의
1159062000,동작구,사당1동,2023-10,9587.5,13328.14,-28.07,-3740.64,21600.0,31130.12,-30.61,-9530.12,1.6,True
1159063000,동작구,사당2동,2023-10,9587.5,13328.14,-28.07,-3740.64,21600.0,31130.12,-30.61,-9530.12,1.6,True
1159064000,동작구,사당3동,2023-10,9587.5,13328.14,-28.07,-3740.64,21600.0,31130.12,-30.61,-9530.12,1.6,True
1159065000,동작구,사당4동,2023-10,9587.5,13328.14,-28.07,-3740.64,21600.0,31130.12,-30.61,-9530.12,1.6,True
1159065100,동작구,사당5동,2023-10,9587.5,13328.14,-28.07,-3740.64,21600.0,31130.12,-30.61,-9530.12,1.6,True
1159053000,동작구,상도1동,2023-10,15928.57,13328.14,19.51,2600.43,51500.0,31130.12,65.43,20369.88,1.75,True
1159054000,동작구,상도2동,2023-10,34500.0,13328.14,158.85,21171.86,51500.0,31130.12,65.43,20369.88,0.75,True
1159055000,동작구,상도3동,2023-10,34500.0,13328.14,158.85,21171.86,51500.0,31130.12,65.43,20369.88,0.75,True
1159056000,동작구,상도4동,2023-10,34500.0,13328.14,158.85,21171.86,51500.0,31130.12,65.43,20369.88,0.75,True
1159067000,동작구,신대방1동,2023-10,8887.8,13328.14,-33.32,-4440.34,17939.0,31130.12,-42.37,-13191.12,2.5,True
1159068000,동작구,신대방2동,2023-10,8887.8,13328.14,-33.32,-4440.34,17939.0,31130.12,-42.37,-13191.12,2.5,True
1159060500,동작구,흑석동,2023-10,27375.0,13328.14,105.39,14046.86,,31130.12,,,4.0,False
1144056500,마포구,공덕동,2023-10,52000.0,13328.14,290.15,38671.86,120000.0,31130.12,285.48,88869.88,1.17,True
1144060000,마포구,대흥동,2023-10,2576.0,13328.14,-80.67,-10752.14,,31130.12,,,0.33,True
1144058500,마포구,도화동,2023-10,1000.0,13328.14,-92.5,-12328.14,,31130.12,,,0.67,True
1144069000,마포구,망원1동,2023-10,11250.0,13328.14,-15.59,-2078.14,40000.0,31130.12,28.49,8869.88,2.0,True
1144070000,마포구,망원2동,2023-10,11250.0,13328.14,-15.59,-2078.14,40000.0,31130.12,28.49,8869.88,2.0,True
1144074000,마포구,상암동,2023-10,5531.67,13328.14,-58.5,-7796.47,,31130.12,,,3.0,False
1144065500,마포구,서강동,2023-10,38366.67,13328.14,187.86,25038.53,,31130.12,,,1.5,True
1144066000,마포구,서교동,2023-10,1000.0,13328.14,-92.5,-12328.14,,31130.12,,,1.0,True
1144072000,마포구,성산1동,2023-10,11500.0,13328.14,-13.72,-1828.14,27500.0,31130.12,-11.66,-3630.12,3.0,False
1144073000,마포구,성산2동,2023-10,9875.0,13328.14,-25.91,-3453.14,27500.0,31130.12,-11.66,-3630.12,4.0,False
1144063000,마포구,신수동,2023-10,1390.4,13328.14,-89.57,-11937.74,,31130.12,,,0.83,True
1144055500,마포구,아현동,2023-10,75120.0,13328.14,463.62,61791.86,120000.0,31130.12,285.48,88869.88,0.83,True
1144071000,마포구,연남동,2023-10,1000.0,13328.14,-92.5,-12328.14,,31130.12,,,4.0,False
1144061000,마포구,염리동,2023-10,7800.0,13328.14,-41.48,-5528.14,,31130.12,,,0.33,True
1144059000,마포구,용강동,2023-10,3094.0,13328.14,-76.79,-10234.14,,31130.12,,,1.33,True
1141069000,서대문구,남가좌1동,2023-10,366.67,13328.14,-97.25,-12961.47,,31130.12,,,1.5,True
1141070000,서대문구,남가좌2동,2023-10,366.67,13328.14,-97.25,-12961.47,,31130.12,,,1.5,True
1141071000,서대문구,북가좌1동,2023-10,11625.0,13328.14,-12.78,-1703.14,32500.0,31130.12,4.4,1369.88,2.0,True
1141072000,서대문구,북가좌2동,2023-10,11625.0,13328.14,-12.78,-1703.14,32500.0,31130.12,4.4,1369.88,2.0,True
1141055500,서대문구,북아현동,2023-10,51000.0,13328.14,282.65,37671.86,,31130.12,,,0.5,True
1141061500,서대문구,연희동,2023-10,1500.0,13328.14,-88.75,-11828.14,,31130.12,,,2.0,True
1141056500,서대문구,충현동,2023-10,51000.0,13328.14,282.65,37671.86,,31130.12,,,0.5,True
1141062000,서대문구,홍제1동,2023-10,1500.0,13328.14,-88.75,-11828.14,,31130.12,,,0.67,True
1141065500,서대문구,홍제2동,2023-10,1500.0,13328.14,-88.75,-11828.14,,31130.12,,,0.67,True
1141064000,서대문구,홍제3동,2023-10,1500.0,13328.14,-88.75,-11828.14,,31130.12,,,0.67,True
1165066000,서초구,내곡동,2023-10,21500.0,13328.14,61.31,8171.86,21500.0,31130.12,-30.94,-9630.12,2.0,True
1165056000,서초구,반포1동,2023-10,11000.0,13328.14,-17.47,-2328.14,,31130.12,,,0.75,True
1165057000,서초구,반포2동,2023-10,11000.0,13328.14,-17.47,-2328.14,,31130.12,,,0.75,True
1165058100,서초구,반포4동,2023-10,11000.0,13328.14,-17.47,-2328.14,,31130.12,,,0.75,True
1165055000,서초구,반포본동,2023-10,11000.0,13328.14,-17.47,-2328.14,,31130.12,,,0.75,True
1165060000,서초구,방배1동,2023-10,41257.29,13328.14,209.55,27929.15,67575.0,31130.12,117.07,36444.88,1.17,True
1165061000,서초구,방배2동,2023-10,41257.29,13328.14,209.55,27929.15,67575.0,31130.12,117.07,36444.88,1.17,True
1165062000,서초구,방배3동,2023-10,41257.29,13328.14,209.55,27929.15,67575.0,31130.12,117.07,36444.88,1.17,True
1165062100,서초구,방배4동,2023-10,41257.29,13328.14,209.55,27929.15,67575.0,31130.12,117.07,36444.88,1.17,True
1165059000,서초구,방배본동,2023-10,41257.29,13328.14,209.55,27929.15,67575.0,31130.12,117.07,36444.88,1.17,True
1165051000,서초구,서초1동,2023-10,30918.0,13328.14,131.98,17589.86,68000.0,31130.12,118.44,36869.88,1.5,True
1165052000,서초구,서초2동,2023-10,30918.0,13328.14,131.98,17589.86,68000.0,31130.12,118.44,36869.88,1.5,True
1165053000,서초구,서초3동,2023-10,35441.44,13328.14,165.91,22113.3,67757.14,31130.12,117.66,36627.02,2.67,True
1165053100,서초구,서초4동,2023-10,30918.0,13328.14,131.98,17589.86,68000.0,31130.12,118.44,36869.88,1.5,True
1165065100,서초구,양재1동,2023-10,14070.5,13328.14,5.57,742.36,30900.0,31130.12,-0.74,-230.12,5.0,False
1165065200,서초구,양재2동,2023-10,18616.5,13328.14,39.68,5288.36,30900.0,31130.12,-0.74,-230.12,3.0,False
1120059000,성동구,금호1가동,2023-10,2000.0,13328.14,-84.99,-11328.14,,31130.12,,,1.0,True
1120061500,성동구,금호2·3가동,2023-10,750.0,13328.14,-94.37,-12578.14,,31130.12,,,2.0,True
1120054000,성동구,마장동,2023-10,21000.0,13328.14,57.56,7671.86,21000.0,31130.12,-32.54,-10130.12,1.0,True
1120055000,성동구,사근동,2023-10,650.0,13328.14,-95.12,-12678.14,,31130.12,,,0.67,True
1120065000,성동구,성수1가1동,2023-10,5500.0,13328.14,-58.73,-7828.14,10000.0,31130.12,-67.88,-21130.12,1.0,True
1120066000,성동구,성수1가2동,2023-10,5500.0,13328.14,-58.73,-7828.14,10000.0,31130.12,-67.88,-21130.12,1.0,True
1120067000,성동구,성수2가1동,2023-10,3000.0,13328.14,-77.49,-10328.14,,31130.12,,,0.5,True
1120069000,성동구,성수2가3동,2023-10,3000.0,13328.14,-77.49,-10328.14,,31130.12,,,0.5,True
1120072000,성동구,송정동,2023-10,14000.0,13328.14,5.04,671.86,14000.0,31130.12,-55.03,-17130.12,0.5,True
1120064500,성동구,옥수동,2023-10,7500.0,13328.14,-43.73,-5828.14,,31130.12,,,2.0,True
1120052000,성동구,왕십리2동,2023-10,12000.0,13328.14,-9.96,-1328.14,12000.0,31130.12,-61.45,-19130.12,0.5,True
1120053500,성동구,왕십리도선동,2023-10,12000.0,13328.14,-9.96,-1328.14,12000.0,31130.12,-61.45,-19130.12,0.5,True
1120079000,성동구,용답동,2023-10,14000.0,13328.14,5.04,671.86,14000.0,31130.12,-55.03,-17130.12,0.5,True
1120056000,성동구,행당1동,2023-10,650.0,13328.14,-95.12,-12678.14,,31130.12,,,0.67,True
1120057000,성동구,행당2동,2023-10,650.0,13328.14,-95.12,-12678.14,,31130.12,,,0.67,True
1129066000,성북구,길음1동,2023-10,30000.0,13328.14,125.09,16671.86,,31130.12,,,0.33,True
1129068500,성북구,길음2동,2023-10,30000.0,13328.14,125.09,16671.86,,31130.12,,,0.33,True
1129058000,성북구,돈암1동,2023-10,11610.67,13328.14,-12.89,-1717.47,,31130.12,,,0.5,True
1129059000,성북구,돈암2동,2023-10,11610.67,13328.14,-12.89,-1717.47,,31130.12,,,0.5,True
1129057500,성북구,동선동,2023-10,11610.67,13328.14,-12.89,-1717.47,,31130.12,,,0.5,True
1129061000,성북구,보문동,2023-10,500.0,13328.14,-96.25,-12828.14,,31130.12,,,1.0,True
1129055500,성북구,삼선동,2023-10,4536.89,13328.14,-65.96,-8791.25,,31130.12,,,1.5,True
1129081000,성북구,석관동,2023-10,1000.0,13328.14,-92.5,-12328.14,1800.0,31130.12,-94.22,-29330.12,2.0,True
1129052500,성북구,성북동,2023-10,2000.0,13328.14,-84.99,-11328.14,,31130.12,,,2.0,True
1129060000,성북구,안암동,2023-10,500.0,13328.14,-96.25,-12828.14,,31130.12,,,1.0,True
1129072500,성북구,월곡2동,2023-10,42000.0,13328.14,215.12,28671.86,42000.0,31130.12,34.92,10869.88,1.0,True
1129076000,성북구,장위1동,2023-10,11170.4,13328.14,-16.19,-2157.74,17000.0,31130.12,-45.39,-14130.12,1.67,True
1129077000,성북구,장위2동,2023-10,11170.4,13328.14,-16.19,-2157.74,17000.0,31130.12,-45.39,-14130.12,1.67,True
1129078000,성북구,장위3동,2023-10,11170.4,13328.14,-16.19,-2157.74,17000.0,31130.12,-45.39,-14130.12,1.67,True
1129062000,성북구,정릉1동,2023-10,12534.73,13328.14,-5.95,-793.41,11200.0,31130.12,-64.02,-19930.12,1.83,True
1129063000,성북구,정릉2동,2023-10,8653.56,13328.14,-35.07,-4674.58,11200.0,31130.12,-64.02,-19930.12,1.5,True
1129064000,성북구,정릉3동,2023-10,7175.0,13328.14,-46.17,-6153.14,11200.0,31130.12,-64.02,-19930.12,1.0,True
1129065000,성북구,정릉4동,2023-10,7175.0,13328.14,-46.17,-6153.14,11200.0,31130.12,-64.02,-19930.12,1.0,True
1129070500,성북구,종암동,2023-10,34000.0,13328.14,155.1,20671.86,,31130.12,,,1.0,True
1171063100,송파구,가락1동,2023-10,58614.29,13328.14,339.78,45286.15,81160.0,31130.12,160.71,50029.88,2.33,True
1171063200,송파구,가락2동,2023-10,58614.29,13328.14,339.78,45286.15,81160.0,31130.12,160.71,50029.88,2.33,True
1171062000,송파구,가락본동,2023-10,58614.29,13328.14,339.78,45286.15,81160.0,31130.12,160.71,50029.88,2.33,True
1171053100,송파구,거여1동,2023-10,4144.25,13328.14,-68.91,-9183.89,,31130.12,,,1.33,True
1171053200,송파구,거여2동,2023-10,4144.25,13328.14,-68.91,-9183.89,,31130.12,,,1.33,True
1171054000,송파구,마천1동,2023-10,12008.71,13328.14,-9.9,-1319.43,22666.67,31130.12,-27.19,-8463.45,3.5,False
1171055000,송파구,마천2동,2023-10,12008.71,13328.14,-9.9,-1319.43,22666.67,31130.12,-27.19,-8463.45,3.5,False
1171064100,송파구,문정1동,2023-10,30583.33,13328.14,129.46,17255.19,34500.0,31130.12,10.83,3369.88,2.0,True
1171064200,송파구,문정2동,2023-10,19894.61,13328.14,49.27,6566.47,27271.55,31130.12,-12.39,-3858.57,7.67,False
1171056100,송파구,방이1동,2023-10,5050.0,13328.14,-62.11,-8278.14,,31130.12,,,1.33,True
1171056200,송파구,방이2동,2023-10,5050.0,13328.14,-62.11,-8278.14,,31130.12,,,1.33,True
1171061000,송파구,삼전동,2023-10,6300.0,13328.14,-52.73,-7028.14,22000.0,31130.12,-29.33,-9130.12,5.0,False
1171060000,송파구,석촌동,2023-10,15966.67,13328.14,19.8,2638.53,23450.0,31130.12,-24.67,-7680.12,6.0,False
1171058000,송파구,송파1동,2023-10,1784.33,13328.14,-86.61,-11543.81,,31130.12,,,1.5,True
1171059000,송파구,송파2동,2023-10,1784.33,13328.14,-86.61,-11543.81,,31130.12,,,1.5,True
1171057000,송파구,오금동,2023-10,9836.67,13328.14,-26.2,-3491.47,22500.0,31130.12,-27.72,-8630.12,3.0,False
1171056600,송파구,오륜동,2023-10,5050.0,13328.14,-62.11,-8278.14,,31130.12,,,1.33,True
1171064700,송파구,위례동,2023-10,13840.62,13328.14,3.85,512.48,25665.22,31130.12,-17.56,-5464.9,7.0,False
1171067000,송파구,잠실2동,2023-10,11926.67,13328.14,-10.52,-1401.47,22930.0,31130.12,-26.34,-8200.12,1.5,True
1171068000,송파구,잠실3동,2023-10,11926.67,13328.14,-10.52,-1401.47,22930.0,31130.12,-26.34,-8200.12,1.5,True
1171069000,송파구,잠실4동,2023-10,52500.0,13328.14,293.9,39171.86,75000.0,31130.12,140.92,43869.88,1.0,True
1171071000,송파구,잠실6동,2023-10,52500.0,13328.14,293.9,39171.86,75000.0,31130.12,140.92,43869.88,1.0,True
1171072000,송파구,잠실7동,2023-10,11926.67,13328.14,-10.52,-1401.47,22930.0,31130.12,-26.34,-8200.12,1.5,True
1171065000,송파구,잠실본동,2023-10,11926.67,13328.14,-10.52,-1401.47,22930.0,31130.12,-26.34,-8200.12,1.5,True
1171064600,송파구,장지동,2023-10,19894.61,13328.14,49.27,6566.47,27271.55,31130.12,-12.39,-3858.57,7.67,False
1171051000,송파구,풍납1동,2023-10,6625.0,13328.14,-50.29,-6703.14,23000.0,31130.12,-26.12,-8130.12,2.0,True
1171052000,송파구,풍납2동,2023-10,6625.0,13328.14,-50.29,-6703.14,23000.0,31130.12,-26.12,-8130.12,2.0,True
1147051000,양천구,목1동,2023-10,18545.0,13328.14,39.14,5216.86,27442.5,31130.12,-11.85,-3687.62,1.2,True
1147052000,양천구,목2동,2023-10,18545.0,13328.14,39.14,5216.86,27442.5,31130.12,-11.85,-3687.62,1.2,True
1147053000,양천구,목3동,2023-10,18545.0,13328.14,39.14,5216.86,27442.5,31130.12,-11.85,-3687.62,1.2,True
1147054000,양천구,목4동,2023-10,18545.0,13328.14,39.14,5216.86,27442.5,31130.12,-11.85,-3687.62,1.2,True
1147055000,양천구,목5동,2023-10,18545.0,13328.14,39.14,5216.86,27442.5,31130.12,-11.85,-3687.62,1.2,True
1147056000,양천구,신월1동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147057000,양천구,신월2동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147058000,양천구,신월3동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147059000,양천구,신월4동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147060000,양천구,신월5동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147061000,양천구,신월6동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147061100,양천구,신월7동,2023-10,14100.0,13328.14,5.79,771.86,,31130.12,,,0.29,True
1147062000,양천구,신정1동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1147063000,양천구,신정2동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1147064000,양천구,신정3동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1147065000,양천구,신정4동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1147067000,양천구,신정6동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1147068000,양천구,신정7동,2023-10,10869.4,13328.14,-18.45,-2458.74,84000.0,31130.12,169.84,52869.88,1.67,True
1156055000,영등포구,당산1동,2023-10,16833.33,13328.14,26.3,3505.19,24250.0,31130.12,-22.1,-6880.12,3.0,False
1156056000,영등포구,당산2동,2023-10,12100.0,13328.14,-9.21,-1228.14,20000.0,31130.12,-35.75,-11130.12,3.0,False
1156070000,영등포구,대림1동,2023-10,1609.17,13328.14,-87.93,-11718.97,3250.0,31130.12,-89.56,-27880.12,3.0,False
1156071000,영등포구,대림2동,2023-10,1609.17,13328.14,-87.93,-11718.97,3250.0,31130.12,-89.56,-27880.12,3.0,False
1156072000,영등포구,대림3동,2023-10,1609.17,13328.14,-87.93,-11718.97,3250.0,31130.12,-89.56,-27880.12,3.0,False
1156058500,영등포구,도림동,2023-10,3936.0,13328.14,-70.47,-9392.14,17850.0,31130.12,-42.66,-13280.12,5.0,False
1156063000,영등포구,신길1동,2023-10,8003.88,13328.14,-39.95,-5324.26,12832.75,31130.12,-58.78,-18297.37,1.14,True
1156065000,영등포구,신길3동,2023-10,8003.88,13328.14,-39.95,-5324.26,12832.75,31130.12,-58.78,-18297.37,1.14,True
1156066000,영등포구,신길4동,2023-10,8003.88,13328.14,-39.95,-5324.26,12832.75,31130.12,-58.78,-18297.37,1.14,True
1156067000,영등포구,신길5동,2023-10,3373.22,13328.14,-74.69,-9954.92,8360.8,31130.12,-73.14,-22769.32,4.14,False
1156068000,영등포구,신길6동,2023-10,8003.88,13328.14,-39.95,-5324.26,12832.75,31130.12,-58.78,-18297.37,1.14,True
1156069000,영등포구,신길7동,2023-10,8003.88,13328.14,-39.95,-5324.26,12832.75,31130.12,-58.78,-18297.37,1.14,True
1156061000,영등포구,양평1동,2023-10,17677.2,13328.14,32.63,4349.06,32000.0,31130.12,2.79,869.88,2.5,True
1156062000,영등포구,양평2동,2023-10,8128.67,13328.14,-39.01,-5199.47,,31130.12,,,1.5,True
1156053500,영등포구,영등포동,2023-10,9032.0,13328.14,-32.23,-4296.14,13033.33,31130.12,-58.13,-18096.79,3.5,False
1156051500,영등포구,영등포본동,2023-10,7241.83,13328.14,-45.67,-6086.31,9410.8,31130.12,-69.77,-21719.32,1.64,True
1117069000,용산구,서빙고동,2023-10,750.0,13328.14,-94.37,-12578.14,,31130.12,,,2.0,True
1117052000,용산구,용산2가동,2023-10,9500.0,13328.14,-28.72,-3828.14,,31130.12,,,1.0,True
1117057000,용산구,원효로2동,2023-10,21000.0,13328.14,57.56,7671.86,21000.0,31130.12,-32.54,-10130.12,1.0,True
1117063000,용산구,이촌1동,2023-10,50000.0,13328.14,275.15,36671.86,,31130.12,,,0.5,True
1117064000,용산구,이촌2동,2023-10,50000.0,13328.14,275.15,36671.86,,31130.12,,,0.5,True
1117065000,용산구,이태원1동,2023-10,10750.0,13328.14,-19.34,-2578.14,,31130.12,,,1.0,True
1117066000,용산구,이태원2동,2023-10,10750.0,13328.14,-19.34,-2578.14,,31130.12,,,1.0,True
1117055500,용산구,청파동,2023-10,6416.67,13328.14,-51.86,-6911.47,23500.0,31130.12,-24.51,-7630.12,6.0,False
1117062500,용산구,한강로동,2023-10,67333.33,13328.14,405.2,54005.19,180000.0,31130.12,478.22,148869.88,3.0,False
1117068500,용산구,한남동,2023-10,16150.0,13328.14,21.17,2821.86,77000.0,31130.12,147.35,45869.88,5.0,False
1117058000,용산구,효창동,2023-10,15000.0,13328.14,12.54,1671.86,28000.0,31130.12,-10.05,-3130.12,2.0,True
1117051000,용산구,후암동,2023-10,2100.0,13328.14,-84.24,-11228.14,,31130.12,,,1.0,True
1138055100,은평구,갈현1동,2023-10,1277.5,13328.14,-90.42,-12050.64,,31130.12,,,1.0,True
1138055200,은평구,갈현2동,2023-10,1277.5,13328.14,-90.42,-12050.64,,31130.12,,,1.0,True
1138056000,은평구,구산동,2023-10,1250.0,13328.14,-90.62,-12078.14,,31130.12,,,2.0,True
1138051000,은평구,녹번동,2023-10,22888.0,13328.14,71.73,9559.86,51720.0,31130.12,66.14,20589.88,5.0,False
1138052000,은평구,불광1동,2023-10,14166.67,13328.14,6.29,838.53,18000.0,31130.12,-42.18,-13130.12,1.5,True
1138053000,은평구,불광2동,2023-10,14166.67,13328.14,6.29,838.53,18000.0,31130.12,-42.18,-13130.12,1.5,True
1138062500,은평구,역촌동,2023-10,8000.0,13328.14,-39.98,-5328.14,,31130.12,,,1.0,True
1138058000,은평구,응암1동,2023-10,32750.0,13328.14,145.72,19421.86,65000.0,31130.12,108.8,33869.88,0.67,True
1138059000,은평구,응암2동,2023-10,32750.0,13328.14,145.72,19421.86,65000.0,31130.12,108.8,33869.88,0.67,True
1138060000,은평구,응암3동,2023-10,32750.0,13328.14,145.72,19421.86,65000.0,31130.12,108.8,33869.88,0.67,True
1138064000,은평구,증산동,2023-10,20000.0,13328.14,50.06,6671.86,20000.0,31130.12,-35.75,-11130.12,1.0,True
1138069000,은평구,진관동,2023-10,8392.67,13328.14,-37.03,-4935.47,,31130.12,,,3.0,False
1111060000,종로구,가회동,2023-10,0.0,13328.14,-100.0,-13328.14,,31130.12,,,1.0,True
1111053000,종로구,사직동,2023-10,16674.0,13328.14,25.1,3345.86,,31130.12,,,2.0,True
1111054000,종로구,삼청동,2023-10,26000.0,13328.14,95.08,12671.86,26000.0,31130.12,-16.48,-5130.12,1.0,True
1111070000,종로구,숭인1동,2023-10,2000.0,13328.14,-84.99,-11328.14,,31130.12,,,0.5,True
1111071000,종로구,숭인2동,2023-10,2000.0,13328.14,-84.99,-11328.14,,31130.12,,,0.5,True
1111063000,종로구,종로5·6가동,2023-10,5000.0,13328.14,-62.49,-8328.14,13000.0,31130.12,-58.24,-18130.12,3.0,False
1111067000,종로구,창신1동,2023-10,10000.0,13328.14,-24.97,-3328.14,,31130.12,,,0.33,True
1111068000,종로구,창신2동,2023-10,10000.0,13328.14,-24.97,-3328.14,,31130.12,,,0.33,True
1111069000,종로구,창신3동,2023-10,10000.0,13328.14,-24.97,-3328.14,,31130.12,,,0.33,True
1111056000,종로구,평창동,2023-10,90000.0,13328.14,575.26,76671.86,90000.0,31130.12,189.11,58869.88,1.0,True
1111065000,종로구,혜화동,2023-10,11000.0,13328.14,-17.47,-2328.14,11000.0,31130.12,-64.66,-20130.12,1.0,True
1114062500,중구,다산동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114066500,중구,동화동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114061000,중구,신당1동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114062000,중구,신당2동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114063000,중구,신당3동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114064000,중구,신당4동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114065000,중구,신당5동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114066000,중구,신당6동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114061500,중구,신당동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114063500,중구,약수동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114064500,중구,청구동,2023-10,3125.0,13328.14,-76.55,-10203.14,,31130.12,,,0.36,True
1114067000,중구,황학동,2023-10,12475.0,13328.14,-6.4,-853.14,19950.0,31130.12,-35.91,-11180.12,2.0,True
1126066000,중랑구,망우3동,2023-10,8500.0,13328.14,-36.23,-4828.14,11000.0,31130.12,-64.66,-20130.12,1.0,True
1126065500,중랑구,망우본동,2023-10,8500.0,13328.14,-36.23,-4828.14,11000.0,31130.12,-64.66,-20130.12,1.0,True
1126052000,중랑구,면목2동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126057500,중랑구,면목3·8동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126054000,중랑구,면목4동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126055000,중랑구,면목5동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126057000,중랑구,면목7동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126056500,중랑구,면목본동,2023-10,10550.0,13328.14,-20.84,-2778.14,22350.0,31130.12,-28.2,-8780.12,1.67,True
1126062000,중랑구,묵1동,2023-10,7375.0,13328.14,-44.67,-5953.14,19000.0,31130.12,-38.97,-12130.12,2.0,True
1126063000,중랑구,묵2동,2023-10,7375.0,13328.14,-44.67,-5953.14,19000.0,31130.12,-38.97,-12130.12,2.0,True
1126058000,중랑구,상봉1동,2023-10,2900.0,13328.14,-78.24,-10428.14,2900.0,31130.12,-90.68,-28230.12,0.5,True
1126059000,중랑구,상봉2동,2023-10,2900.0,13328.14,-78.24,-10428.14,2900.0,31130.12,-90.68,-28230.12,0.5,True
1126068000,중랑구,신내1동,2023-10,20370.0,13328.14,52.83,7041.86,20370.0,31130.12,-34.56,-10760.12,0.5,True
1126069000,중랑구,신내2동,2023-10,20370.0,13328.14,52.83,7041.86,20370.0,31130.12,-34.56,-10760.12,0.5,True
1126060000,중랑구,중화1동,2023-10,5000.0,13328.14,-62.49,-8328.14,5000.0,31130.12,-83.94,-26130.12,0.5,True
1126061000,중랑구,중화2동,2023-10,5000.0,13328.14,-62.49,-8328.14,5000.0,31130.12,-83.94,-26130.12,0.5,True
1168066000,강남구,개포1동,2023-11,19500.0,11723.38,66.33,7776.62,26000.0,27757.39,-6.33,-1757.39,0.8,True
1168067000,강남구,개포2동,2023-11,36304.22,11723.38,209.67,24580.84,83666.67,27757.39,201.42,55909.28,1.8,True
1168067500,강남구,개포3동,2023-11,35811.5,11723.38,205.47,24088.12,80250.0,27757.39,189.11,52492.61,2.4,True
1168069000,강남구,개포4동,2023-11,19500.0,11723.38,66.33,7776.62,26000.0,27757.39,-6.33,-1757.39,0.8,True
1168052100,강남구,논현1동,2023-11,17833.33,11723.38,52.12,6109.95,33000.0,27757.39,18.89,5242.61,1.5,True
1168053100,강남구,논현2동,2023-11,17833.33,11723.38,52.12,6109.95,33000.0,27757.39,18.89,5242.61,1.5,True
1168060000,강남구,대치1동,2023-11,34333.33,11723.38,192.86,22609.95,70000.0,27757.39,152.19,42242.61,0.6,True
1168061000,강남구,대치2동,2023-11,34333.33,11723.38,192.86,22609.95,70000.0,27757.39,152.19,42242.61,0.6,True
1168063000,강남구,대치4동,2023-11,34333.33,11723.38,192.86,22609.95,70000.0,27757.39,152.19,42242.61,0.6,True
1168065500,강남구,도곡1동,2023-11,30666.67,11723.38,161.59,18943.29,,27757.39,,,1.5,True
1168065600,강남구,도곡2동,2023-11,30666.67,11723.38,161.59,18943.29,,27757.39,,,1.5,True
1168058000,강남구,삼성1동,2023-11,18175.0,11723.38,55.03,6451.62,,27757.39,,,2.0,True
1168059000,강남구,삼성2동,2023-11,18175.0,11723.38,55.03,6451.62,,27757.39,,,2.0,True
1168070000,강남구,세곡동,2023-11,3000.0,11723.38,-74.41,-8723.38,,27757.39,,,2.0,True
1168051000,강남구,신사동,2023-11,36000.0,11723.38,207.08,24276.62,67000.0,27757.39,141.38,39242.61,1.0,True
1168054500,강남구,압구정동,2023-11,36000.0,11723.38,207.08,24276.62,67000.0,27757.39,141.38,39242.61,1.0,True
1168064000,강남구,역삼1동,2023-11,11730.0,11723.38,0.06,6.62,46500.0,27757.39,67.52,18742.61,5.0,False
