시도명,시군구명,행정동코드,행정동명,법정동코드,법정동명,개정일자,연결번호
서울특별시,중구,1114060500,을지로동,1114015300,방산동,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015700,산림동,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015500,을지로3가,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015000,을지로4가,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015100,을지로5가,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114016000,인현동1가,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015600,입정동,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114016100,저동2가,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015200,주교동,2025-04-01,32
서울특별시,중구,1114060500,을지로동,1114015900,초동,2025-04-01,32
서울특별시,중구,1114058000,장충동,1114013600,묵정동,2025-04-01,30
서울특별시,중구,1114058000,장충동,1114014300,장충동1가,2025-04-01,30
서울특별시,중구,1114058000,장충동,1114014400,장충동2가,2025-04-01,30
서울특별시,중구,1114068000,중림동,1114017300,만리동1가,2025-04-01,35
서울특별시,중구,1114068000,중림동,1114017400,만리동2가,2025-04-01,35
서울특별시,중구,1114068000,중림동,1114017200,의주로2가,2025-04-01,35
서울특별시,중구,1114068000,중림동,1114017100,중림동,2025-04-01,35
서울특별시,중구,1114064500,청구동,1114016200,신당동,2025-04-01,39
서울특별시,중구,1114057000,필동,1114014000,남학동,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013600,묵정동,2025-04-01,29
서울특별시,중구,1114057000,필동,1114014200,예장동,2025-04-01,29
서울특별시,중구,1114057000,필동,1114014400,장충동2가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114014100,주자동,2025-04-01,29
서울특별시,중구,1114057000,필동,1114015800,충무로3가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013200,충무로4가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013300,충무로5가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013700,필동1가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013800,필동2가,2025-04-01,29
서울특별시,중구,1114057000,필동,1114013900,필동3가,2025-04-01,29
서울특별시,중구,1114067000,황학동,1114016500,황학동,2025-04-01,34
서울특별시,중구,1114054000,회현동,1114011600,남대문로3가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114011700,남대문로4가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114011800,남대문로5가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114011200,남창동,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114011900,봉래동1가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114012000,봉래동2가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114016800,순화동,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114012400,충무로1가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114012100,회현동1가,2025-04-01,27
서울특별시,중구,1114054000,회현동,1114012200,회현동2가,2025-04-01,27
서울특별시,중랑구,1126066000,망우3동,1126010500,망우동,2025-04-01,150
서울특별시,중랑구,1126065500,망우본동,1126010500,망우동,2025-04-01,148
서울특별시,중랑구,1126052000,면목2동,1126010100,면목동,2025-04-01,135
서울특별시,중랑구,1126057500,면목3·8동,1126010100,면목동,2025-04-01,136
서울특별시,중랑구,1126054000,면목4동,1126010100,면목동,2025-04-01,138
서울특별시,중랑구,1126055000,면목5동,1126010100,면목동,2025-04-01,139
서울특별시,중랑구,1126057000,면목7동,1126010100,면목동,2025-04-01,140
서울특별시,중랑구,1126056500,면목본동,1126010100,면목동,2025-04-01,133
서울특별시,중랑구,1126062000,묵1동,1126010400,묵동,2025-04-01,146
서울특별시,중랑구,1126063000,묵2동,1126010400,묵동,2025-04-01,147
서울특별시,중랑구,1126058000,상봉1동,1126010200,상봉동,2025-04-01,141
서울특별시,중랑구,1126059000,상봉2동,1126010200,상봉동,2025-04-01,142
서울특별시,중랑구,1126068000,신내1동,1126010600,신내동,2025-04-01,151
서울특별시,중랑구,1126069000,신내2동,1126010600,신내동,2025-04-01,152
서울특별시,중랑구,1126060000,중화1동,1126010300,중화동,2025-04-01,143
서울특별시,중랑구,1126061000,중화2동,1126010300,중화동,2025-04-01,144
