region_id,기준일자,실거래가,전세가,전세가율,거래량
1162065500,2024-10,6177.57,27666.67,,9.18
1162066500,2024-10,6177.57,27666.67,,9.18
1162068500,2024-10,6177.57,27666.67,,9.18
1162069500,2024-10,6177.57,27666.67,,9.18
1162071500,2024-10,6177.57,27666.67,,9.18
1162072500,2024-10,6177.57,27666.67,,9.18
1162073500,2024-10,6177.57,27666.67,,9.18
1162074500,2024-10,6177.57,27666.67,,9.18
1162076500,2024-10,6177.57,27666.67,,9.18
1162077500,2024-10,6177.57,27666.67,,9.18
1165051000,2024-10,56903.19,94402.17,,11.75
1165052000,2024-10,56903.19,94402.17,,11.75
1165053000,2024-10,46676.24,85183.93,,17.08
1165053100,2024-10,56903.19,94402.17,,11.75
1165054000,2024-10,67563.12,109220.0,,8.0
1165055000,2024-10,66450.43,164923.08,,11.0
1165056000,2024-10,66450.43,164923.08,,11.0
1165057000,2024-10,66450.43,164923.08,,11.0
1165058000,2024-10,67563.12,109220.0,,8.0
1165058100,2024-10,66450.43,164923.08,,11.0
1165059000,2024-10,24145.0,53381.0,,5.33
1165060000,2024-10,24145.0,53381.0,,5.33
1165061000,2024-10,24145.0,53381.0,,5.33
1165062000,2024-10,24145.0,53381.0,,5.33
1165062100,2024-10,24145.0,53381.0,,5.33
1165065100,2024-10,28275.04,47419.17,,12.5
1165065200,2024-10,11916.0,35700.0,,3.5
1165066000,2024-10,52000.0,77000.0,,3.0
1168051000,2024-10,62985.0,102641.67,,5.0
1168052100,2024-10,16931.58,67333.33,,9.5
1168053100,2024-10,16931.58,67333.33,,9.5
1168054500,2024-10,62985.0,102641.67,,5.0
1168056500,2024-10,24777.78,82500.0,,9.0
1168058000,2024-10,87527.78,130722.22,,9.0
1168059000,2024-10,87527.78,130722.22,,9.0
1168060000,2024-10,76123.08,113282.35,,7.8
1168061000,2024-10,76123.08,113282.35,,7.8
1168063000,2024-10,76123.08,113282.35,,7.8
1168064000,2024-10,41939.35,88407.78,,15.5
1168065000,2024-10,41939.35,88407.78,,15.5
1168065500,2024-10,67875.0,167500.0,,8.0
1168065600,2024-10,67875.0,167500.0,,8.0
1168066000,2024-10,58984.52,83623.68,,8.4
1168067000,2024-10,64895.74,90341.15,,10.8
1168067500,2024-10,69603.98,99410.93,,18.6
1168069000,2024-10,58984.52,83623.68,,8.4
1168070000,2024-10,29658.13,70000.0,,15.0
1168072000,2024-10,67250.79,116292.26,,5.07
1168073000,2024-10,67250.79,116292.26,,5.07
1168074000,2024-10,69603.98,99410.93,,18.6
1168075000,2024-10,50750.0,132500.0,,2.67
1171051000,2024-10,17914.86,42481.6,,7.0
1171052000,2024-10,17914.86,42481.6,,7.0
1171053100,2024-10,19283.33,39400.0,,4.0
1171053200,2024-10,19283.33,39400.0,,4.0
1171054000,2024-10,11126.47,15627.78,,8.5
1171055000,2024-10,11126.47,15627.78,,8.5
1171056100,2024-10,25255.0,55216.67,,6.67
1171056200,2024-10,25255.0,55216.67,,6.67
1171056600,2024-10,25255.0,55216.67,,6.67
1171057000,2024-10,32604.36,51666.67,,11.0
1171058000,2024-10,17300.0,39250.0,,7.0
1171059000,2024-10,17300.0,39250.0,,7.0
1171060000,2024-10,15627.94,30779.17,,17.0
1171061000,2024-10,12339.29,17850.0,,14.0
1171062000,2024-10,44464.52,80825.0,,10.33
1171063100,2024-10,44464.52,80825.0,,10.33
1171063200,2024-10,44464.52,80825.0,,10.33
1171064100,2024-10,17242.86,52857.14,,11.67
1171064200,2024-10,16533.0,33208.44,,18.0
1171064600,2024-10,16533.0,33208.44,,18.0
1171064700,2024-10,16796.19,26547.0,,10.33
1171065000,2024-10,43706.59,82829.23,,10.25
1171067000,2024-10,43706.59,82829.23,,10.25
1171068000,2024-10,43706.59,82829.23,,10.25
1171069000,2024-10,45000.0,62333.33,,4.0
1171071000,2024-10,45000.0,62333.33,,4.0
1171072000,2024-10,43706.59,82829.23,,10.25
1174051500,2024-10,27463.64,70166.67,,5.5
1174052000,2024-10,49600.0,70166.67,,2.5
1174052500,2024-10,49600.0,70166.67,,2.5
1174052600,2024-10,49600.0,70166.67,,2.5
1174053000,2024-10,20607.67,36877.5,,4.5
1174054000,2024-10,20607.67,36877.5,,4.5
1174055000,2024-10,55332.39,64913.61,,11.5
1174056000,2024-10,55332.39,64913.61,,11.5
1174057000,2024-10,20908.05,51995.71,,7.33
1174058000,2024-10,20908.05,51995.71,,7.33
1174059000,2024-10,20908.05,51995.71,,7.33
1174060000,2024-10,11440.25,40428.57,,10.67
1174061000,2024-10,11440.25,40428.57,,10.67
1174062000,2024-10,11440.25,40428.57,,10.67
1174064000,2024-10,14880.0,32228.57,,6.67
1174065000,2024-10,14880.0,32228.57,,6.67
1174066000,2024-10,14880.0,32228.57,,6.67
1174068500,2024-10,6202.25,,,12.0
1174069000,2024-10,65308.98,77071.2,,32.0
1174070000,2024-10,65308.98,77071.2,,32.0
1111051500,2024-11,20750.0,27333.33,,4.0
1111053000,2024-11,30096.43,57175.0,,14.0
1111054000,2024-11,21000.0,,,2.0
1111055000,2024-11,20870.0,23233.33,,10.0
1111056000,2024-11,20071.43,48000.0,,7.0
1111057000,2024-11,57333.33,85000.0,,3.0
1111058000,2024-11,40537.33,71266.67,,12.0
1111060000,2024-11,10666.67,,,3.0
1111061500,2024-11,11125.0,26666.67,,8.0
1111063000,2024-11,21694.44,44937.5,,18.0
1111064000,2024-11,5727.27,17333.33,,11.0
1111065000,2024-11,5581.67,34250.0,,60.0
1111067000,2024-11,19014.29,21875.0,,2.33
1111068000,2024-11,19014.29,21875.0,,2.33
1111069000,2024-11,19014.29,21875.0,,2.33
1111070000,2024-11,14945.83,39875.0,,12.0
1111071000,2024-11,14945.83,39875.0,,12.0
1114052000,2024-11,11785.71,42500.0,,3.5
1114054000,2024-11,48055.56,58100.0,,4.5
1114055000,2024-11,22125.0,32000.0,,4.0
1114057000,2024-11,12833.33,102400.0,,7.5
1114058000,2024-11,2406.25,,,8.0
1114059000,2024-11,12304.76,33360.0,,10.5
1114060500,2024-11,11937.5,,,4.0
1114061000,2024-11,22976.89,66289.36,,7.36
1114061500,2024-11,22976.89,66289.36,,7.36
1114062000,2024-11,19053.02,46822.22,,5.36
1114062500,2024-11,19053.02,46822.22,,5.36
1114063000,2024-11,19053.02,46822.22,,5.36
1114063500,2024-11,19053.02,46822.22,,5.36
1114064000,2024-11,19053.02,46822.22,,5.36
1114064500,2024-11,19053.02,46822.22,,5.36
1114065000,2024-11,19053.02,46822.22,,5.36
1114066000,2024-11,19053.02,46822.22,,5.36
1114066500,2024-11,19053.02,46822.22,,5.36
1114067000,2024-11,15385.0,28512.5,,25.0
1114068000,2024-11,39976.19,73333.33,,21.0
1117051000,2024-11,13140.0,31225.0,,10.0
1117052000,2024-11,3446.47,14670.0,,17.0
1117053000,2024-11,9571.43,29000.0,,7.0
1117055500,2024-11,6161.29,17250.0,,31.0
1117056000,2024-11,25954.35,37922.73,,23.0
1117057000,2024-11,17600.0,43600.0,,8.0
1117058000,2024-11,39088.0,45840.0,,10.0
1117059000,2024-11,27811.12,37611.11,,16.0
1117062500,2024-11,54717.92,124800.0,,25.0
1117063000,2024-11,48505.71,57247.06,,17.5
1117064000,2024-11,48505.71,57247.06,,17.5
1117065000,2024-11,8500.0,56500.0,,8.0
1117066000,2024-11,8500.0,56500.0,,8.0
1117068500,2024-11,110491.67,280975.0,,24.0
1117069000,2024-11,27524.62,30299.25,,8.0
1117070000,2024-11,500.0,,,1.0
1120052000,2024-11,59808.0,80012.5,,12.5
1120053500,2024-11,31641.98,58421.05,,40.5
1120054000,2024-11,23160.71,53650.0,,28.0
1120055000,2024-11,11414.68,51938.46,,36.33
1120056000,2024-11,20313.79,51938.46,,19.33
1120057000,2024-11,20313.79,51938.46,,19.33
1120058000,2024-11,38740.0,54137.5,,15.0
1120059000,2024-11,34888.89,47333.33,,9.0
1120061500,2024-11,21636.36,56000.0,,11.0
1120062000,2024-11,42437.5,74833.33,,16.0
1120064500,2024-11,51000.42,72476.95,,38.0
1120065000,2024-11,39434.52,43691.18,,21.0
1120066000,2024-11,39434.52,43691.18,,21.0
1120067000,2024-11,16043.48,62000.0,,11.5
1120069000,2024-11,16043.48,62000.0,,11.5
1120072000,2024-11,15291.67,35200.0,,6.0
1120079000,2024-11,9196.05,24238.1,,38.0
1121571000,2024-11,2700.0,17400.0,,76.0
1121573000,2024-11,6818.62,17918.12,,40.0
1121574000,2024-11,10034.89,19059.38,,18.75
1121575000,2024-11,10034.89,19059.38,,18.75
1121576000,2024-11,10034.89,19059.38,,18.75
1121577000,2024-11,10034.89,19059.38,,18.75
1121578000,2024-11,4545.0,20500.0,,20.0
1121581000,2024-11,53089.19,61470.83,,37.0
1121582000,2024-11,18975.62,44493.63,,21.25
1121583000,2024-11,18975.62,44493.63,,21.25
1121584000,2024-11,18975.62,44493.63,,21.25
1121584700,2024-11,18975.62,44493.63,,21.25
1121585000,2024-11,21999.2,53914.0,,36.0
1121586000,2024-11,21999.2,53914.0,,36.0
1121587000,2024-11,21999.2,53914.0,,36.0
1123053600,2024-11,14887.36,32951.85,,73.0
1123054500,2024-11,2333.41,5590.0,,41.0
1123056000,2024-11,11230.43,36555.56,,15.33
1123057000,2024-11,11230.43,36555.56,,15.33
1123060000,2024-11,22441.96,49763.69,,40.83
1123061000,2024-11,29183.53,53365.91,,25.5
1123065000,2024-11,19077.83,39626.92,,35.5
1123066000,2024-11,19077.83,39626.92,,35.5
1123070500,2024-11,9316.36,40000.0,,11.0
1123071000,2024-11,4817.24,17483.33,,29.0
1123072000,2024-11,4678.33,22000.0,,60.0
1123073000,2024-11,4678.33,22000.0,,60.0
1123074000,2024-11,16503.75,37970.83,,40.0
1123075000,2024-11,16503.75,37970.83,,40.0
1126052000,2024-11,13432.86,26896.0,,11.67
1126054000,2024-11,13432.86,26896.0,,11.67
1126055000,2024-11,13432.86,26896.0,,11.67
1126056500,2024-11,13432.86,26896.0,,11.67
1126057000,2024-11,13432.86,26896.0,,11.67
1126057500,2024-11,13432.86,26896.0,,11.67
1126058000,2024-11,15803.8,33593.75,,20.5
1126059000,2024-11,15803.8,33593.75,,20.5
1126060000,2024-11,10372.22,19666.67,,9.0
1126061000,2024-11,10372.22,19666.67,,9.0
1126062000,2024-11,9001.43,22400.0,,17.5
1126063000,2024-11,9001.43,22400.0,,17.5
1126065500,2024-11,8217.6,16280.0,,12.5
1126066000,2024-11,8217.6,16280.0,,12.5
1126068000,2024-11,20115.05,41187.5,,10.0
1126069000,2024-11,20115.05,41187.5,,10.0
1129052500,2024-11,9250.0,16300.0,,18.0
1129055500,2024-11,24355.73,58976.0,,21.83
1129057500,2024-11,3491.48,34100.0,,52.83
1129058000,2024-11,21694.12,34100.0,,2.83
1129059000,2024-11,21694.12,34100.0,,2.83
1129060000,2024-11,965.1,,,29.0
1129061000,2024-11,13264.71,33333.33,,17.0
1129062000,2024-11,24802.57,45263.56,,30.33
1129063000,2024-11,13398.89,32755.82,,17.33
1129064000,2024-11,11777.98,32334.12,,14.5
1129065000,2024-11,11777.98,32334.12,,14.5
1129066000,2024-11,40007.49,54786.5,,13.0
1129068500,2024-11,30193.31,48992.96,,20.33
1129070500,2024-11,26466.67,45490.0,,24.0
1129071500,2024-11,12795.45,27750.0,,7.33
1129072500,2024-11,8632.35,27750.0,,11.33
1129076000,2024-11,18829.79,41666.67,,15.67
1129077000,2024-11,18829.79,41666.67,,15.67
1129078000,2024-11,18829.79,41666.67,,15.67
1129081000,2024-11,14253.57,30611.11,,28.0
1130553400,2024-11,13036.84,33316.67,,11.4
1130553500,2024-11,13036.84,33316.67,,11.4
1130554500,2024-11,13036.84,33316.67,,11.4
1130555500,2024-11,13036.84,33316.67,,11.4
1130557500,2024-11,13036.84,33316.67,,11.4
1130559000,2024-11,13183.33,41250.0,,3.0
1130559500,2024-11,13183.33,41250.0,,3.0
1130560000,2024-11,13183.33,41250.0,,3.0
1130560300,2024-11,13183.33,41250.0,,3.0
1130560600,2024-11,13183.33,41250.0,,3.0
1130560800,2024-11,13183.33,41250.0,,3.0
1130561000,2024-11,3716.33,15664.29,,6.12
1130561500,2024-11,3716.33,15664.29,,6.12
1130562000,2024-11,3716.33,15664.29,,6.12
1130562500,2024-11,3716.33,15664.29,,6.12
1130563000,2024-11,3716.33,15664.29,,6.12
1130563500,2024-11,3716.33,15664.29,,6.12
1130564500,2024-11,5508.77,10854.35,,9.12
1130566000,2024-11,3716.33,15664.29,,6.12
1132051100,2024-11,15511.95,27153.5,,11.8
1132051200,2024-11,15511.95,27153.5,,11.8
1132051300,2024-11,15511.95,27153.5,,11.8
1132051400,2024-11,15511.95,27153.5,,11.8
1132051500,2024-11,15511.95,27153.5,,11.8
1132052100,2024-11,5939.43,21500.0,,11.5
1132052200,2024-11,5939.43,21500.0,,11.5
1132066000,2024-11,9297.08,17768.75,,9.0
1132067000,2024-11,9297.08,17768.75,,9.0
1132068000,2024-11,9297.08,17768.75,,9.0
1132068100,2024-11,9297.08,17768.75,,9.0
1132069000,2024-11,6270.83,16000.0,,8.0
1132070000,2024-11,6270.83,16000.0,,8.0
1132071000,2024-11,6270.83,16000.0,,8.0
1135056000,2024-11,12705.36,28928.57,,18.67
1135057000,2024-11,12705.36,28928.57,,18.67
1135058000,2024-11,12705.36,28928.57,,18.67
1135059500,2024-11,10763.68,28474.14,,47.5
1135060000,2024-11,10763.68,28474.14,,47.5
1135061100,2024-11,29718.28,42447.37,,14.5
1135061200,2024-11,29718.28,42447.37,,14.5
1135061900,2024-11,27063.09,43308.57,,16.75
1135062100,2024-11,27063.09,43308.57,,16.75
1135062400,2024-11,22084.78,39641.57,,29.97
1135062500,2024-11,27063.09,43308.57,,16.75
1135063000,2024-11,15778.24,33497.38,,13.22
1135064000,2024-11,15778.24,33497.38,,13.22
1135066500,2024-11,15778.24,33497.38,,13.22
1135067000,2024-11,15778.24,33497.38,,13.22
1135069500,2024-11,15778.24,33497.38,,13.22
1135070000,2024-11,15778.24,33497.38,,13.22
1135071000,2024-11,15778.24,33497.38,,13.22
1135072000,2024-11,15778.24,33497.38,,13.22
1138051000,2024-11,22488.85,37775.0,,34.0
1138052000,2024-11,8111.43,25220.0,,14.0
1138053000,2024-11,8111.43,25220.0,,14.0
1138055100,2024-11,11719.09,28416.67,,11.0
1138055200,2024-11,11719.09,28416.67,,11.0
1138056000,2024-11,11671.43,24700.0,,7.0
1138057000,2024-11,6831.82,23000.0,,22.0
1138058000,2024-11,19726.25,43534.62,,13.33
1138059000,2024-11,19726.25,43534.62,,13.33
1138060000,2024-11,19726.25,43534.62,,13.33
1138062500,2024-11,17116.67,29136.36,,30.0
1138063100,2024-11,17307.86,30287.14,,7.0
1138063200,2024-11,17307.86,30287.14,,7.0
1138064000,2024-11,37959.5,66600.0,,6.0
1138065000,2024-11,50516.43,69400.0,,7.0
1138069000,2024-11,21190.33,39187.88,,36.0
1141052000,2024-11,27000.0,43000.0,,11.0
1141055500,2024-11,14184.2,71993.73,,37.0
1141056500,2024-11,27367.27,50522.68,,25.5
1141058500,2024-11,3282.22,17428.57,,112.5
1141061500,2024-11,6249.91,29562.5,,108.0
1141062000,2024-11,21901.92,36336.36,,8.67
1141064000,2024-11,21901.92,36336.36,,8.67
1141065500,2024-11,21901.92,36336.36,,8.67
1141066000,2024-11,26013.94,37707.5,,16.5
1141068500,2024-11,26013.94,37707.5,,16.5
1141069000,2024-11,22587.2,47571.24,,23.0
1141070000,2024-11,22587.2,47571.24,,23.0
1141071000,2024-11,30687.5,47875.0,,8.0
1141072000,2024-11,30687.5,47875.0,,8.0
1144055500,2024-11,48056.55,63500.07,,48.67
1144056500,2024-11,39488.88,62055.7,,73.67
1144058500,2024-11,27011.49,50765.33,,11.17
1144059000,2024-11,33219.53,54944.39,,38.5
1144060000,2024-11,13994.15,42584.4,,38.67
1144061000,2024-11,45058.81,62053.24,,19.67
1144063000,2024-11,27130.57,62404.33,,35.67
1144065500,2024-11,19985.71,75833.33,,28.0
1144066000,2024-11,10487.32,23557.14,,56.0
1144068000,2024-11,18116.0,42750.0,,25.0
1144069000,2024-11,13045.24,44657.75,,12.5
1144070000,2024-11,13045.24,44657.75,,12.5
1144071000,2024-11,4382.35,56000.0,,17.0
1144072000,2024-11,10991.79,31004.55,,33.5
1144073000,2024-11,13696.91,35473.53,,40.5
1144074000,2024-11,21215.3,39691.67,,30.0
1147051000,2024-11,43552.34,62332.31,,25.6
1147052000,2024-11,43552.34,62332.31,,25.6
1147053000,2024-11,43552.34,62332.31,,25.6
1147054000,2024-11,43552.34,62332.31,,25.6
1147055000,2024-11,43552.34,62332.31,,25.6
1147056000,2024-11,17759.81,35928.31,,5.14
1147057000,2024-11,17759.81,35928.31,,5.14
1147058000,2024-11,17759.81,35928.31,,5.14
1147059000,2024-11,17759.81,35928.31,,5.14
1147060000,2024-11,17759.81,35928.31,,5.14
1147061000,2024-11,17759.81,35928.31,,5.14
1147061100,2024-11,17759.81,35928.31,,5.14
1147062000,2024-11,38078.13,55740.98,,17.83
1147063000,2024-11,38078.13,55740.98,,17.83
1147064000,2024-11,38078.13,55740.98,,17.83
1147065000,2024-11,38078.13,55740.98,,17.83
1147067000,2024-11,38078.13,55740.98,,17.83
1147068000,2024-11,38078.13,55740.98,,17.83
1150051000,2024-11,21214.82,45909.68,,21.25
1150052000,2024-11,22046.11,41970.69,,18.0
1150053000,2024-11,22046.11,41970.69,,18.0
1150053500,2024-11,22046.11,41970.69,,18.0
1150054000,2024-11,12175.49,36550.94,,18.75
1150055000,2024-11,12175.49,36550.94,,18.75
1150056000,2024-11,12175.49,36550.94,,18.75
1150057000,2024-11,12175.49,36550.94,,18.75
1150059000,2024-11,12175.49,36550.94,,18.75
1150059100,2024-11,12175.49,36550.94,,18.75
1150059300,2024-11,12175.49,36550.94,,18.75
1150060300,2024-11,20677.9,42115.67,,45.95
1150060400,2024-11,22581.29,41030.77,,7.75
1150060500,2024-11,21214.82,45909.68,,21.25
1150061100,2024-11,21768.39,39316.02,,35.7
1150061500,2024-11,18309.7,36586.12,,34.25
1150062000,2024-11,15116.32,34852.24,,39.95
1150063000,2024-11,15116.32,34852.24,,39.95
1150064000,2024-11,13929.65,29408.33,,13.75
1150064100,2024-11,16535.57,37412.97,,32.95
1153051000,2024-11,28337.5,46150.0,,28.0
1153052000,2024-11,11315.43,32172.0,,18.8
1153053000,2024-11,11315.43,32172.0,,18.8
1153054000,2024-11,11315.43,32172.0,,18.8
1153055000,2024-11,11315.43,32172.0,,18.8
1153056000,2024-11,11315.43,32172.0,,18.8
1153059500,2024-11,8470.62,20183.6,,13.0
1153072000,2024-11,25392.31,35250.0,,6.5
1153073000,2024-11,25392.31,35250.0,,6.5
1153074000,2024-11,18105.48,35461.67,,20.0
1153075000,2024-11,18105.48,35461.67,,20.0
1153076000,2024-11,18105.48,35461.67,,20.0
1153077000,2024-11,10085.23,20315.0,,13.0
1153078000,2024-11,14028.31,29502.63,,26.0
1153079000,2024-11,5562.5,8000.0,,8.0
1153080000,2024-11,11250.0,21000.0,,3.0
1154551000,2024-11,10367.09,29476.69,,45.0
1154561000,2024-11,13858.61,25811.61,,20.75
1154562000,2024-11,13858.61,25811.61,,20.75
1154563000,2024-11,13858.61,25811.61,,20.75
1154564000,2024-11,13858.61,25811.61,,20.75
1154567000,2024-11,12873.9,28122.38,,10.0
1154568000,2024-11,12873.9,28122.38,,10.0
1154569000,2024-11,12873.9,28122.38,,10.0
1154570000,2024-11,12873.9,28122.38,,10.0
1154571000,2024-11,12873.9,28122.38,,10.0
1156051500,2024-11,23928.74,40553.91,,16.5
1156053500,2024-11,15433.74,28057.58,,81.5
1156054000,2024-11,51228.26,78673.91,,46.0
1156055000,2024-11,38730.43,67411.11,,23.0
1156056000,2024-11,20382.76,49668.75,,58.0
1156058500,2024-11,6731.82,22100.0,,22.0
1156060500,2024-11,33423.08,45625.0,,26.0
1156061000,2024-11,28142.18,43402.12,,17.0
1156062000,2024-11,15366.38,38640.62,,29.0
1156063000,2024-11,26310.36,45608.75,,12.0
1156065000,2024-11,26310.36,45608.75,,12.0
1156066000,2024-11,26310.36,45608.75,,12.0
1156067000,2024-11,20617.92,43209.43,,25.25
1156068000,2024-11,26310.36,45608.75,,12.0
1156069000,2024-11,26310.36,45608.75,,12.0
1156070000,2024-11,15462.51,39553.33,,13.25
1156071000,2024-11,15462.51,39553.33,,13.25
1156072000,2024-11,15462.51,39553.33,,13.25
1159051000,2024-11,21863.24,39787.88,,34.0
1159052000,2024-11,9391.18,39000.0,,17.0
1159053000,2024-11,10860.97,38205.41,,89.5
1159054000,2024-11,20579.06,41951.72,,35.5
1159055000,2024-11,20579.06,41951.72,,35.5
1159056000,2024-11,20579.06,41951.72,,35.5
1159060500,2024-11,39548.8,66440.65,,54.0
1159062000,2024-11,24431.68,47762.68,,23.8
1159063000,2024-11,30524.34,52529.02,,31.8
1159064000,2024-11,24431.68,47762.68,,23.8
1159065000,2024-11,24431.68,47762.68,,23.8
1159065100,2024-11,24431.68,47762.68,,23.8
1159066000,2024-11,10360.87,16950.0,,23.0
1159067000,2024-11,23180.95,43725.0,,10.5
1159068000,2024-11,23180.95,43725.0,,10.5
1162052500,2024-11,10198.98,33621.66,,29.22
1162054500,2024-11,10198.98,33621.66,,29.22
1162056500,2024-11,10198.98,33621.66,,29.22
1162057500,2024-11,10198.98,33621.66,,29.22
1162058500,2024-11,10198.98,33621.66,,29.22
1162059500,2024-11,10198.98,33621.66,,29.22
1162060500,2024-11,10198.98,33621.66,,29.22
1162061500,2024-11,10198.98,33621.66,,29.22
1162062500,2024-11,10198.98,33621.66,,29.22
1162063000,2024-11,22702.67,41423.33,,15.0
1162064500,2024-11,9470.76,31946.5,,21.55
1162065500,2024-11,9470.76,31946.5,,21.55
1162066500,2024-11,9470.76,31946.5,,21.55
1162068500,2024-11,9470.76,31946.5,,21.55
1162069500,2024-11,9470.76,31946.5,,21.55
1162071500,2024-11,9470.76,31946.5,,21.55
1162072500,2024-11,9470.76,31946.5,,21.55
1162073500,2024-11,9470.76,31946.5,,21.55
1162074500,2024-11,9470.76,31946.5,,21.55
1162076500,2024-11,9470.76,31946.5,,21.55
1162077500,2024-11,9470.76,31946.5,,21.55
1165051000,2024-11,56923.9,89726.21,,29.5
1165052000,2024-11,56923.9,89726.21,,29.5
1165053000,2024-11,48154.88,86101.01,,46.83
1165053100,2024-11,56923.9,89726.21,,29.5
1165054000,2024-11,61473.47,104510.0,,24.5
1165055000,2024-11,99775.59,150237.55,,27.75
1165056000,2024-11,99775.59,150237.55,,27.75
1165057000,2024-11,99775.59,150237.55,,27.75
1165058000,2024-11,61473.47,104510.0,,24.5
1165058100,2024-11,99775.59,150237.55,,27.75
1165059000,2024-11,33230.67,76245.0,,17.33
1165060000,2024-11,33230.67,76245.0,,17.33
1165061000,2024-11,33230.67,76245.0,,17.33
1165062000,2024-11,33230.67,76245.0,,17.33
1165062100,2024-11,33230.67,76245.0,,17.33
1165065100,2024-11,33314.92,63301.39,,49.0
1165065200,2024-11,19475.96,48632.14,,26.0
1165066000,2024-11,56800.0,91500.0,,10.0
1168051000,2024-11,75600.0,102052.63,,17.5
1168052100,2024-11,21976.65,57991.67,,24.0
1168053100,2024-11,21976.65,57991.67,,24.0
1168054500,2024-11,75600.0,102052.63,,17.5
1168056500,2024-11,44708.33,95666.67,,24.0
1168058000,2024-11,51066.49,74790.0,,27.5
1168059000,2024-11,51066.49,74790.0,,27.5
1168060000,2024-11,64950.06,98276.41,,28.8
1168061000,2024-11,64950.06,98276.41,,28.8
1168063000,2024-11,64950.06,98276.41,,28.8
1168064000,2024-11,48725.71,91612.14,,65.5
1168065000,2024-11,48725.71,91612.14,,65.5
1168065500,2024-11,88269.7,121729.73,,33.0
1168065600,2024-11,88269.7,121729.73,,33.0
1168066000,2024-11,62280.36,91243.27,,22.2
1168067000,2024-11,61434.35,93312.06,,30.6
1168067500,2024-11,63138.94,95618.33,,59.4
1168069000,2024-11,62280.36,91243.27,,22.2
1168070000,2024-11,33288.34,54915.79,,41.0
1168072000,2024-11,57725.67,92189.75,,15.73
1168073000,2024-11,57725.67,92189.75,,15.73
1168074000,2024-11,63138.94,95618.33,,59.4
1168075000,2024-11,56038.64,86526.92,,7.33
1171051000,2024-11,18302.07,50088.5,,20.5
1171052000,2024-11,18302.07,50088.5,,20.5
1171053100,2024-11,21589.29,41700.0,,9.33
1171053200,2024-11,21589.29,41700.0,,9.33
1171054000,2024-11,6947.62,20200.0,,10.5
1171055000,2024-11,6947.62,20200.0,,10.5
1171056100,2024-11,19349.55,40103.14,,25.33
1171056200,2024-11,19349.55,40103.14,,25.33
1171056600,2024-11,19349.55,40103.14,,25.33
1171057000,2024-11,50619.05,69076.92,,21.0
1171058000,2024-11,15288.94,30169.44,,23.5
1171059000,2024-11,15288.94,30169.44,,23.5
1171060000,2024-11,14117.11,28235.29,,64.0
1171061000,2024-11,18146.95,25806.56,,41.0
1171062000,2024-11,48237.61,71411.69,,41.0
1171063100,2024-11,48237.61,71411.69,,41.0
1171063200,2024-11,48237.61,71411.69,,41.0
1171064100,2024-11,29284.17,59026.84,,34.33
1171064200,2024-11,30132.17,54424.93,,46.33
1171064600,2024-11,30132.17,54424.93,,46.33
1171064700,2024-11,27759.39,44354.2,,21.33
1171065000,2024-11,48407.47,87906.51,,29.5
1171067000,2024-11,48407.47,87906.51,,29.5
1171068000,2024-11,48407.47,87906.51,,29.5
1171069000,2024-11,59007.58,81632.35,,16.5
1171071000,2024-11,59007.58,81632.35,,16.5
1171072000,2024-11,48407.47,87906.51,,29.5
1174051500,2024-11,36104.51,53861.32,,18.0
1174052000,2024-11,35906.81,64275.0,,9.0
1174052500,2024-11,35906.81,64275.0,,9.0
1174052600,2024-11,35906.81,64275.0,,9.0
1174053000,2024-11,24802.0,45126.67,,23.0
1174054000,2024-11,24802.0,45126.67,,23.0
1174055000,2024-11,52159.27,71169.95,,35.5
1174056000,2024-11,52159.27,71169.95,,35.5
1174057000,2024-11,33176.31,52080.3,,22.67
1174058000,2024-11,33176.31,52080.3,,22.67
1174059000,2024-11,33176.31,52080.3,,22.67
1174060000,2024-11,19118.2,42850.0,,33.67
1174061000,2024-11,19118.2,42850.0,,33.67
1174062000,2024-11,19118.2,42850.0,,33.67
1174064000,2024-11,14875.68,26500.0,,24.67
1174065000,2024-11,14875.68,26500.0,,24.67
1174066000,2024-11,14875.68,26500.0,,24.67
1174068500,2024-11,13223.6,29496.43,,43.0
1174069000,2024-11,63838.15,81160.22,,55.5
1174070000,2024-11,63838.15,81160.22,,55.5
1111051500,2024-12,17500.0,100000.0,,23.0
1111053000,2024-12,43587.23,77417.39,,47.0
1111054000,2024-12,15650.0,29433.33,,6.0
1111055000,2024-12,16700.0,42000.0,,20.0
1111056000,2024-12,27324.24,35486.36,,33.0
1111057000,2024-12,57780.0,79615.38,,20.0
1111058000,2024-12,60705.64,103045.38,,33.0
1111060000,2024-12,6625.0,,,8.0
1111061500,2024-12,16145.83,43625.0,,24.0
1111063000,2024-12,9398.84,26922.73,,43.0
1111064000,2024-12,2211.63,14500.0,,43.0
1111065000,2024-12,3817.98,18956.52,,253.0
1111067000,2024-12,10018.96,28292.81,,17.67
1111068000,2024-12,10018.96,28292.81,,17.67
1111069000,2024-12,10018.96,28292.81,,17.67
1111070000,2024-12,7210.94,29545.0,,80.0
1111071000,2024-12,7210.94,29545.0,,80.0
1114052000,2024-12,28166.67,65000.0,,3.0
1114054000,2024-12,38166.67,96666.67,,9.0
1114055000,2024-12,7560.89,19828.57,,28.0
1114057000,2024-12,5429.65,38070.0,,71.0
1114058000,2024-12,3010.53,14790.91,,57.0
1114059000,2024-12,17686.9,29773.17,,42.0
