region_id,시도명,시군구명,행정동명,가격_기준월,실거래가,서울평균_실거래가,실거래가_서울평균대비율,실거래가_서울평균대비금액,전세가,서울평균_전세가,전세가_서울평균대비율,전세가_서울평균대비금액,거래량,거래량_해석주의,생활인구_기준월,생활인구,주민등록인구,세대수,안전_기준일자,안심시설수,유흥시설수,CCTV수,경찰시설수,안전_매핑방법,안전_데이터출처,가격_데이터여부,생활인구_데이터여부,안전_데이터여부
1123072000,서울특별시,동대문구,휘경1동,2026-01,32100.0,33950.07,-5.45,-1850.07,42000.0,53048.43,-20.83,-11048.43,1.0,True,2026-05,20080.93,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1123073000,서울특별시,동대문구,휘경2동,2026-01,32100.0,33950.07,-5.45,-1850.07,42000.0,53048.43,-20.83,-11048.43,1.0,True,2026-05,18471.1,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159051000,서울특별시,동작구,노량진1동,2025-12,26848.28,25429.86,5.58,1418.42,47495.39,44824.13,5.96,2671.26,127.5,False,2026-05,35298.65,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159052000,서울특별시,동작구,노량진2동,2025-12,17012.92,25429.86,-33.1,-8416.94,42564.11,44824.13,-5.04,-2260.02,81.5,False,2026-05,14668.1,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159066000,서울특별시,동작구,대방동,2026-01,77000.0,33950.07,126.8,43049.93,77000.0,53048.43,45.15,23951.57,1.0,True,2026-05,44113.48,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159062000,서울특별시,동작구,사당1동,2026-01,13500.0,33950.07,-60.24,-20450.07,,53048.43,,,0.4,True,2026-05,20709.54,,,2026-06-17,0,12,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159063000,서울특별시,동작구,사당2동,2026-01,13500.0,33950.07,-60.24,-20450.07,,53048.43,,,0.4,True,2026-05,31944.59,,,2026-06-17,0,19,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159064000,서울특별시,동작구,사당3동,2026-01,13500.0,33950.07,-60.24,-20450.07,,53048.43,,,0.4,True,2026-05,16212.95,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159065000,서울특별시,동작구,사당4동,2026-01,13500.0,33950.07,-60.24,-20450.07,,53048.43,,,0.4,True,2026-05,13161.26,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159065100,서울특별시,동작구,사당5동,2026-01,13500.0,33950.07,-60.24,-20450.07,,53048.43,,,0.4,True,2026-05,10450.56,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159053000,서울특별시,동작구,상도1동,2026-02,13200.0,31733.33,-58.4,-18533.33,13200.0,44400.0,-70.27,-31200.0,1.0,True,2026-05,44280.2,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159054000,서울특별시,동작구,상도2동,2026-01,35000.0,33950.07,3.09,1049.93,89000.0,53048.43,67.77,35951.57,0.75,True,2026-05,18791.87,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159055000,서울특별시,동작구,상도3동,2026-01,35000.0,33950.07,3.09,1049.93,89000.0,53048.43,67.77,35951.57,0.75,True,2026-05,16188.61,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159056000,서울특별시,동작구,상도4동,2026-01,35000.0,33950.07,3.09,1049.93,89000.0,53048.43,67.77,35951.57,0.75,True,2026-05,18742.74,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159067000,서울특별시,동작구,신대방1동,2026-01,70000.0,33950.07,106.19,36049.93,70000.0,53048.43,31.95,16951.57,0.5,True,2026-05,19662.25,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159068000,서울특별시,동작구,신대방2동,2026-01,70000.0,33950.07,106.19,36049.93,70000.0,53048.43,31.95,16951.57,0.5,True,2026-05,21440.9,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1159060500,서울특별시,동작구,흑석동,2025-12,34685.89,25429.86,36.4,9256.03,76587.5,44824.13,70.86,31763.37,150.0,False,2026-05,32803.94,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144056500,서울특별시,마포구,공덕동,2026-01,3000.0,33950.07,-91.16,-30950.07,,53048.43,,,0.33,True,2026-05,32449.29,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144060000,서울특별시,마포구,대흥동,2026-01,60000.0,33950.07,76.73,26049.93,,53048.43,,,0.33,True,2026-05,24981.53,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144058500,서울특별시,마포구,도화동,2026-01,3000.0,33950.07,-91.16,-30950.07,,53048.43,,,0.33,True,2026-05,15480.16,,,2026-06-17,0,8,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144069000,서울특별시,마포구,망원1동,2025-12,16961.52,25429.86,-33.3,-8468.34,28793.47,44824.13,-35.76,-16030.66,58.5,False,2026-05,19782.93,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144070000,서울특별시,마포구,망원2동,2025-12,16961.52,25429.86,-33.3,-8468.34,28793.47,44824.13,-35.76,-16030.66,58.5,False,2026-05,15166.31,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144074000,서울특별시,마포구,상암동,2025-12,19560.76,25429.86,-23.08,-5869.1,43163.07,44824.13,-3.71,-1661.06,173.0,False,2026-05,48164.43,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144065500,서울특별시,마포구,서강동,2025-12,22735.01,25429.86,-10.6,-2694.85,56226.83,44824.13,25.44,11402.7,128.5,False,2026-05,28363.03,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144066000,서울특별시,마포구,서교동,2025-12,12923.69,25429.86,-49.18,-12506.17,35096.45,44824.13,-21.7,-9727.68,180.0,False,2026-05,72862.13,,,2026-06-17,0,44,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144072000,서울특별시,마포구,성산1동,2025-12,13633.02,25429.86,-46.39,-11796.84,30589.64,44824.13,-31.76,-14234.49,164.5,False,2026-05,19657.3,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144073000,서울특별시,마포구,성산2동,2025-12,16541.91,25429.86,-34.95,-8887.95,35921.76,44824.13,-19.86,-8902.37,184.5,False,2026-05,32509.45,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144063000,서울특별시,마포구,신수동,2026-01,63750.0,33950.07,87.78,29799.93,,53048.43,,,1.33,True,2026-05,15406.96,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144055500,서울특별시,마포구,아현동,2025-12,43575.47,25429.86,71.36,18145.61,65046.57,44824.13,45.12,20222.44,148.5,False,2026-05,28070.56,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144071000,서울특별시,마포구,연남동,2026-01,70000.0,33950.07,106.19,36049.93,70000.0,53048.43,31.95,16951.57,1.0,True,2026-05,17452.77,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144061000,서울특별시,마포구,염리동,2025-12,34922.96,25429.86,37.33,9493.1,56081.31,44824.13,25.11,11257.18,69.0,False,2026-05,18016.02,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144059000,서울특별시,마포구,용강동,2026-01,31500.0,33950.07,-7.22,-2450.07,,53048.43,,,0.67,True,2026-05,23032.2,,,2026-06-17,0,14,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1144068000,서울특별시,마포구,합정동,2025-12,19861.05,25429.86,-21.9,-5568.81,28343.69,44824.13,-36.77,-16480.44,101.0,False,2026-05,18793.72,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141069000,서울특별시,서대문구,남가좌1동,2025-12,30061.08,25429.86,18.21,4631.22,58813.67,44824.13,31.21,13989.54,107.0,False,2026-05,10218.44,,,2026-06-17,0,9,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141070000,서울특별시,서대문구,남가좌2동,2025-12,30061.08,25429.86,18.21,4631.22,58813.67,44824.13,31.21,13989.54,107.0,False,2026-05,21496.09,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141071000,서울특별시,서대문구,북가좌1동,2026-01,17000.0,33950.07,-49.93,-16950.07,17000.0,53048.43,-67.95,-36048.43,0.5,True,2026-05,13754.21,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141072000,서울특별시,서대문구,북가좌2동,2026-01,17000.0,33950.07,-49.93,-16950.07,17000.0,53048.43,-67.95,-36048.43,0.5,True,2026-05,26510.28,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141055500,서울특별시,서대문구,북아현동,2026-01,45000.0,33950.07,32.55,11049.93,45000.0,53048.43,-15.17,-8048.43,0.5,True,2026-05,56564.05,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141058500,서울특별시,서대문구,신촌동,2025-12,4439.16,25429.86,-82.54,-20990.7,21829.29,44824.13,-51.3,-22994.84,216.5,False,2026-05,61699.68,,,2026-06-17,0,18,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141061500,서울특별시,서대문구,연희동,2026-01,17000.0,33950.07,-49.93,-16950.07,,53048.43,,,2.0,True,2026-05,37550.06,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141052000,서울특별시,서대문구,천연동,2025-12,38784.95,25429.86,52.52,13355.09,55712.41,44824.13,24.29,10888.28,55.0,False,2026-05,14061.82,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141056500,서울특별시,서대문구,충현동,2026-01,45000.0,33950.07,32.55,11049.93,45000.0,53048.43,-15.17,-8048.43,0.5,True,2026-05,35428.49,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141066000,서울특별시,서대문구,홍은1동,2025-12,20017.97,25429.86,-21.28,-5411.89,35574.79,44824.13,-20.63,-9249.34,58.0,False,2026-05,14823.84,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141068500,서울특별시,서대문구,홍은2동,2025-12,20017.97,25429.86,-21.28,-5411.89,35574.79,44824.13,-20.63,-9249.34,58.0,False,2026-05,21426.23,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141062000,서울특별시,서대문구,홍제1동,2025-12,28620.76,25429.86,12.55,3190.9,45692.6,44824.13,1.94,868.47,63.33,False,2026-05,21801.72,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141065500,서울특별시,서대문구,홍제2동,2025-12,28620.76,25429.86,12.55,3190.9,45692.6,44824.13,1.94,868.47,63.33,False,2026-05,10850.83,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1141064000,서울특별시,서대문구,홍제3동,2025-12,28620.76,25429.86,12.55,3190.9,45692.6,44824.13,1.94,868.47,63.33,False,2026-05,14311.07,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165066000,서울특별시,서초구,내곡동,2025-12,37876.87,25429.86,48.95,12447.01,49282.68,44824.13,9.95,4458.55,84.0,False,2026-05,21800.85,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165056000,서울특별시,서초구,반포1동,2026-01,66000.0,33950.07,94.4,32049.93,66000.0,53048.43,24.41,12951.57,0.25,True,2026-05,34187.6,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165057000,서울특별시,서초구,반포2동,2026-01,66000.0,33950.07,94.4,32049.93,66000.0,53048.43,24.41,12951.57,0.25,True,2026-05,26161.68,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165058000,서울특별시,서초구,반포3동,2026-01,8000.0,33950.07,-76.44,-25950.07,,53048.43,,,0.5,True,2026-05,24721.61,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165058100,서울특별시,서초구,반포4동,2026-01,66000.0,33950.07,94.4,32049.93,66000.0,53048.43,24.41,12951.57,0.25,True,2026-05,42188.54,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165055000,서울특별시,서초구,반포본동,2026-01,66000.0,33950.07,94.4,32049.93,66000.0,53048.43,24.41,12951.57,0.25,True,2026-05,5911.43,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165060000,서울특별시,서초구,방배1동,2025-12,38322.32,25429.86,50.7,12892.46,58142.94,44824.13,29.71,13318.81,59.17,False,2026-05,19750.56,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165061000,서울특별시,서초구,방배2동,2025-12,38322.32,25429.86,50.7,12892.46,58142.94,44824.13,29.71,13318.81,59.17,False,2026-05,17575.95,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165062000,서울특별시,서초구,방배3동,2025-12,38322.32,25429.86,50.7,12892.46,58142.94,44824.13,29.71,13318.81,59.17,False,2026-05,24206.37,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165062100,서울특별시,서초구,방배4동,2025-12,38322.32,25429.86,50.7,12892.46,58142.94,44824.13,29.71,13318.81,59.17,False,2026-05,27350.37,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165059000,서울특별시,서초구,방배본동,2025-12,38322.32,25429.86,50.7,12892.46,58142.94,44824.13,29.71,13318.81,59.17,False,2026-05,17349.76,,,2026-06-17,0,9,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165051000,서울특별시,서초구,서초1동,2025-12,44073.99,25429.86,73.32,18644.13,74018.16,44824.13,65.13,29194.03,131.5,False,2026-05,28720.51,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165052000,서울특별시,서초구,서초2동,2025-12,44073.99,25429.86,73.32,18644.13,74018.16,44824.13,65.13,29194.03,131.5,False,2026-05,44231.11,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165053000,서울특별시,서초구,서초3동,2025-12,42289.16,25429.86,66.3,16859.3,68619.58,44824.13,53.09,23795.45,190.67,False,2026-05,63397.86,,,2026-06-17,0,32,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165053100,서울특별시,서초구,서초4동,2025-12,44073.99,25429.86,73.32,18644.13,74018.16,44824.13,65.13,29194.03,131.5,False,2026-05,39264.41,,,2026-06-17,0,14,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165065100,서울특별시,서초구,양재1동,2025-12,34964.32,25429.86,37.49,9534.46,50596.29,44824.13,12.88,5772.16,189.5,False,2026-05,58065.35,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165065200,서울특별시,서초구,양재2동,2025-12,22652.31,25429.86,-10.92,-2777.55,38046.83,44824.13,-15.12,-6777.3,88.5,False,2026-05,37480.13,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1165054000,서울특별시,서초구,잠원동,2026-01,8000.0,33950.07,-76.44,-25950.07,,53048.43,,,0.5,True,2026-05,37008.36,,,2026-06-17,0,12,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120059000,서울특별시,성동구,금호1가동,2025-12,51446.3,25429.86,102.31,26016.44,64996.12,44824.13,45.0,20171.99,47.0,False,2026-05,12375.96,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120061500,서울특별시,성동구,금호2·3가동,2025-12,39493.26,25429.86,55.3,14063.4,55022.1,44824.13,22.75,10197.97,70.0,False,2026-05,17645.78,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120062000,서울특별시,성동구,금호4가동,2025-12,55808.92,25429.86,119.46,30379.06,82144.21,44824.13,83.26,37320.08,37.0,False,2026-05,11064.93,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120054000,서울특별시,성동구,마장동,2025-12,12912.94,25429.86,-49.22,-12516.92,32401.15,44824.13,-27.71,-12422.98,128.0,False,2026-05,18930.44,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120055000,서울특별시,성동구,사근동,2025-12,19922.98,25429.86,-21.66,-5506.88,51028.63,44824.13,13.84,6204.5,112.0,False,2026-05,26620.91,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120065000,서울특별시,성동구,성수1가1동,2025-12,45195.33,25429.86,77.73,19765.47,75198.18,44824.13,67.76,30374.05,61.0,False,2026-05,18760.64,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120066000,서울특별시,성동구,성수1가2동,2025-12,45195.33,25429.86,77.73,19765.47,75198.18,44824.13,67.76,30374.05,61.0,False,2026-05,22933.61,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120067000,서울특별시,성동구,성수2가1동,2025-12,27036.14,25429.86,6.32,1606.28,40964.42,44824.13,-8.61,-3859.71,39.0,False,2026-05,18285.03,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120069000,서울특별시,성동구,성수2가3동,2025-12,27036.14,25429.86,6.32,1606.28,40964.42,44824.13,-8.61,-3859.71,39.0,False,2026-05,40219.47,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120072000,서울특별시,성동구,송정동,2025-12,8824.63,25429.86,-65.3,-16605.23,17344.13,44824.13,-61.31,-27480.0,17.5,False,2026-05,9645.98,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120064500,서울특별시,성동구,옥수동,2025-12,58309.03,25429.86,129.29,32879.17,79338.93,44824.13,77.0,34514.8,103.0,False,2026-05,27402.71,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120052000,서울특별시,성동구,왕십리2동,2025-12,49900.43,25429.86,96.23,24470.57,66986.23,44824.13,49.44,22162.1,58.5,False,2026-05,14573.21,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120053500,서울특별시,성동구,왕십리도선동,2025-12,37351.61,25429.86,46.88,11921.75,59439.51,44824.13,32.61,14615.38,149.5,False,2026-05,21978.27,,,2026-06-17,0,26,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120079000,서울특별시,성동구,용답동,2025-12,13298.48,25429.86,-47.71,-12131.38,22092.7,44824.13,-50.71,-22731.43,98.5,False,2026-05,16986.76,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120058000,서울특별시,성동구,응봉동,2025-12,40599.62,25429.86,59.65,15169.76,47239.4,44824.13,5.39,2415.27,40.0,False,2026-05,10376.98,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120056000,서울특별시,성동구,행당1동,2025-12,31947.2,25429.86,25.63,6517.34,65929.71,44824.13,47.09,21105.58,63.0,False,2026-05,41156.7,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1120057000,서울특별시,성동구,행당2동,2025-12,31947.2,25429.86,25.63,6517.34,65929.71,44824.13,47.09,21105.58,63.0,False,2026-05,16182.06,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129066000,서울특별시,성북구,길음1동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.67,True,2026-05,35306.33,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129068500,서울특별시,성북구,길음2동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.67,True,2026-05,18477.37,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129058000,서울특별시,성북구,돈암1동,2026-01,55000.0,33950.07,62.0,21049.93,55000.0,53048.43,3.68,1951.57,0.17,True,2026-05,9977.35,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129059000,서울특별시,성북구,돈암2동,2026-01,55000.0,33950.07,62.0,21049.93,55000.0,53048.43,3.68,1951.57,0.17,True,2026-05,13692.59,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129057500,서울특별시,성북구,동선동,2026-01,55000.0,33950.07,62.0,21049.93,55000.0,53048.43,3.68,1951.57,0.17,True,2026-05,24215.67,,,2026-06-17,0,13,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129061000,서울특별시,성북구,보문동,2025-12,23683.54,25429.86,-6.87,-1746.32,46209.09,44824.13,3.09,1384.96,54.0,False,2026-05,13561.03,,,2026-06-17,0,7,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129055500,서울특별시,성북구,삼선동,2026-01,55000.0,33950.07,62.0,21049.93,55000.0,53048.43,3.68,1951.57,0.17,True,2026-05,26303.54,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129081000,서울특별시,성북구,석관동,2025-12,16580.69,25429.86,-34.8,-8849.17,28485.87,44824.13,-36.45,-16338.26,101.0,False,2026-05,26368.92,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129052500,서울특별시,성북구,성북동,2025-12,12916.2,25429.86,-49.21,-12513.66,25166.67,44824.13,-43.85,-19657.46,50.0,False,2026-05,19287.62,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129060000,서울특별시,성북구,안암동,2026-01,10000.0,33950.07,-70.54,-23950.07,,53048.43,,,1.0,True,2026-05,28729.87,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129071500,서울특별시,성북구,월곡1동,2025-12,20334.8,25429.86,-20.04,-5095.06,42122.37,44824.13,-6.03,-2701.76,34.0,False,2026-05,27033.04,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
